"city","state","zip","lat","long","id_geolocation","population"
Osage City,KS,66523,38.6269,-95.8303,3448,3833
Alpine,AL,35014,33.404,-86.2339,3449,4546
Fort Lauderdale,FL,33328,26.0671,-80.2723,3450,711693
Buena Vista,CO,81211,38.838,-106.1471,3451,7623
Cincinnati,OH,45226,39.1174,-84.4312,3452,795220
Miami,FL,33155,25.7392,-80.3103,3453,1737737
Frankfort,KY,40601,38.2281,-84.8697,3454,50028
Eagle Point,OR,97524,42.4935,-122.8088,3455,14459
Portsmouth,NH,3801,43.0729,-70.8052,3456,21532
Parkville,MD,21234,39.3876,-76.5418,3457,69752
Spearman,TX,79081,36.1927,-101.1952,3458,3912
Grandview,WA,98930,46.2538,-119.9157,3459,15252
Aberdeen,OH,45101,38.6709,-83.7637,3460,2385
Houston,TX,77038,29.9196,-95.4386,3461,2906700
Beulaville,NC,28518,34.934,-77.7697,3462,7909
Louisville,KY,40243,38.2422,-85.5353,3463,736284
Berkeley Heights,NJ,7922,40.6752,-74.4346,3464,12246
Easton,PA,18042,40.6516,-75.224,3465,83703
Gate City,VA,24251,36.646,-82.6112,3466,8773
Las Vegas,NV,89169,36.1234,-115.1429,3467,1417793
Grasston,MN,55030,45.8566,-93.0813,3468,1289
Menlo Park,CA,94025,37.4396,-122.1864,3469,40526
Bothell,WA,98012,47.8401,-122.1972,3470,107070
Hanover,PA,17331,39.7943,-76.9812,3471,50292
Sevierville,TN,37876,35.866,-83.4793,3472,50180
San Diego,CA,92124,32.8201,-117.0986,3473,1241364
Melbourne,FL,32940,28.2061,-80.685,3474,139650
Hammond,IN,46327,41.6327,-87.5114,3475,73569
Phoenix,AZ,85032,33.6238,-112.0044,3476,1312922
Franklin,NC,28734,35.181,-83.3885,3477,27040
Waianae,HI,96792,21.4352,-158.1781,3478,48519
Beeville,TX,78102,28.4222,-97.7616,3479,27768
Frederick,MD,21701,39.4461,-77.335,3480,120323
Culver City,CA,90230,33.9949,-118.3991,3481,46915
Seguin,TX,78155,29.5613,-97.9628,3482,45341
Hollywood,FL,33027,25.9974,-80.3248,3483,420284
Sachse,TX,75048,32.9643,-96.6012,3484,20328
Memphis,TN,38116,35.0303,-90.0123,3485,697385
Crossville,TN,38558,36.0077,-84.8719,3486,50276
Sterling Heights,MI,48313,42.6005,-82.9998,3487,129683
Nevada City,CA,95959,39.3017,-120.9717,3488,17838
Fort Worth,TX,76134,32.6469,-97.3325,3489,813980
Soldotna,AK,99669,60.4818,-151.1358,3490,14191
Leroy,MI,49655,44.0457,-85.43,3491,3173
Toledo,OH,43607,41.6504,-83.5974,3492,316948
Milwaukee,WI,53223,43.1624,-87.9898,3493,817312
Seattle,WA,98109,47.6339,-122.3476,3494,837792
Clearlake,CA,95422,38.9576,-122.636,3495,15585
New Berlin,WI,53146,42.974,-88.1553,3496,39445
Pottstown,PA,19464,40.2635,-75.6172,3497,62826
Orlando,FL,32809,28.4637,-81.3948,3498,878243
Boise,ID,83709,43.5741,-116.2941,3499,255947
Lake Alfred,FL,33850,28.0895,-81.7271,3500,7519
Maple Plain,MN,55359,44.9787,-93.7002,3501,5954
Evansville,IN,47710,38.0086,-87.5746,3502,182901
Kingsbury,TX,78638,29.6726,-97.8306,3503,2005
Woodstock,GA,30189,34.1281,-84.5717,3504,89239
Lowell,MA,1850,42.656,-71.3051,3505,106541
Charlotte,NC,28210,35.1316,-80.8577,3506,790689
Pineville,KY,40977,36.7159,-83.7668,3507,10362
Polacca,AZ,86042,35.8617,-110.3875,3508,1778
Westminster,MD,21157,39.5642,-76.9807,3509,57154
Henderson,NV,89052,35.9878,-115.1167,3510,264999
Saint Augustine,FL,32080,29.7964,-81.2649,3511,109984
Mercer Island,WA,98040,47.5602,-122.2281,3512,22699
Washington,DC,20010,38.9327,-77.0322,3513,601723
Phoenix,AZ,85048,33.316,-112.0669,3514,1312922
Glendale,CA,91201,34.1716,-118.2899,3515,172817
Moosic,PA,18507,41.3554,-75.6805,3516,4891
Gadsden,AL,35903,33.9845,-85.9077,3517,67082
Memphis,TN,38120,35.1207,-89.8651,3518,697385
Hot Springs National Park,AR,71901,34.5268,-92.9587,3519,72927
Newport News,VA,23602,37.1132,-76.5179,3520,179275
Marlboro,NJ,7746,40.3182,-74.2639,3521,18666
Westchester,IL,60154,41.8524,-87.8845,3522,16773
Pittston,PA,18640,41.3175,-75.7885,3523,36875
Flushing,NY,11355,40.7536,-73.8226,3524,219342
Anamosa,IA,52205,42.1078,-91.2851,3525,8682
La Habra,CA,90631,33.9331,-117.9494,3526,67619
Albany,GA,31721,31.5105,-84.3087,3527,101511
Arnold,MO,63010,38.4305,-90.387,3528,35439
Fresh Meadows,NY,11365,40.7374,-73.7951,3529,55784
Shreveport,LA,71108,32.4486,-93.7814,3530,228095
Rochester,NY,14625,43.1522,-77.5057,3531,478127
Oklahoma City,OK,73129,35.4312,-97.4913,3532,640470
Ventura,CA,93004,34.2788,-119.1651,3533,112613
Stuart,FL,34996,27.1929,-80.2164,3534,67021
Bayboro,NC,28515,35.1526,-76.7518,3535,2915
Crowley,LA,70526,30.2148,-92.3777,3536,19206
Phoenix,AZ,85024,33.6617,-112.037,3537,1312922
Coatesville,PA,19320,39.9843,-75.8253,3538,52342
Yarmouth,ME,4096,43.8009,-70.175,3539,8349
Oklahoma City,OK,73108,35.4445,-97.5619,3540,640470
Austin,TX,78729,30.4521,-97.7688,3541,940359
Bristol,CT,6010,41.6823,-72.9302,3542,60448
Naperville,IL,60540,41.7662,-88.141,3543,160668
Stratton,OH,43961,40.5185,-80.6285,3544,294
Green Bay,WI,54313,44.5463,-88.1021,3545,179116
San Clemente,CA,92672,33.4361,-117.6231,3546,63773
Uniontown,PA,15401,39.8897,-79.7282,3547,32288
Fairchild,WI,54741,44.5963,-90.9906,3548,1577
Edgewood,NM,87015,35.0776,-106.1872,3549,13105
Hollywood,FL,33024,26.0296,-80.2489,3550,420284
Chicago,IL,60653,41.8196,-87.6126,3551,2680484
Schenectady,NY,12303,42.7823,-73.9448,3552,162643
Cleveland,OH,44111,41.4571,-81.7844,3553,769341
Hudson,NH,3051,42.769,-71.4121,3554,24480
Mililani,HI,96789,21.4531,-158.0174,3555,54129
Gilmer,TX,75644,32.7246,-94.9714,3556,21222
Ypsilanti,MI,48197,42.2325,-83.6336,3557,99318
Cincinnati,OH,45238,39.1092,-84.6108,3558,795220
Awendaw,SC,29429,33.0063,-79.6561,3559,2737
Greenville,NC,27858,35.5866,-77.3485,3560,108695
Lake Charles,LA,70611,30.322,-93.2111,3561,124276
Rathdrum,ID,83858,47.8241,-116.8873,3562,13656
Columbia,MO,65202,38.995,-92.3112,3563,139474
Mount Clemens,MI,48043,42.5978,-82.8823,3564,16305
Kent City,MI,49330,43.2362,-85.7399,3565,5440
Fallston,MD,21047,39.527,-76.4328,3566,11873
West Columbia,SC,29169,33.995,-81.0888,3567,52126
Cape Coral,FL,33991,26.6281,-82.0182,3568,156391
Glendale,AZ,85308,33.6539,-112.1694,3569,280389
Fort Collins,CO,80528,40.4961,-105.0002,3570,175625
Afton,OK,74331,36.6296,-94.9432,3571,7258
Littleton,CO,80120,39.5994,-105.0044,3572,320420
Corpus Christi,TX,78405,27.7762,-97.4271,3573,306433
Almont,MI,48003,42.926,-83.0362,3574,6070
Coupland,TX,78615,30.4872,-97.3676,3575,1290
Nashville,IN,47448,39.2367,-86.222,3576,7505
Hamburg,AR,71646,33.2058,-91.8023,3577,6756
Birdsboro,PA,19508,40.2563,-75.8344,3578,15725
Campobello,SC,29322,35.108,-82.1403,3579,8781
Santa Fe,NM,87508,35.5335,-105.926,3580,122813
Shellsburg,IA,52332,42.0848,-91.8746,3581,2006
New London,NH,3257,43.4145,-71.9857,3582,4455
Marlette,MI,48453,43.3399,-83.0573,3583,5146
Milwaukee,WI,53233,43.0407,-87.9357,3584,817312
Dillsboro,IN,47018,38.9962,-85.055,3585,4275
Valparaiso,FL,32580,30.5092,-86.5009,3586,3662
San Antonio,TX,78213,29.5234,-98.5273,3587,1595797
Castleton,VT,5735,43.6223,-73.1708,3588,4402
Valparaiso,IN,46383,41.4547,-87.0656,3589,78553
Granada Hills,CA,91344,34.2771,-118.4992,3590,51747
Le Claire,IA,52753,41.6082,-90.3628,3591,5153
Manassas,VA,20111,38.7707,-77.4494,3592,137564
Cumberland,OH,43732,39.8741,-81.6259,3593,1703
Pittsburgh,PA,15243,40.3748,-80.0731,3594,687276
Glenview,IL,60025,42.0758,-87.8223,3595,39105
Templeton,CA,93465,35.5551,-120.7107,3596,9153
New Orleans,LA,70130,29.9324,-90.0739,3597,382333
Panorama City,CA,91402,34.2262,-118.447,3598,69817
Palm Bay,FL,32907,28.0168,-80.6739,3599,104966
Nitro,WV,25143,38.4193,-81.8293,3600,8579
Dorchester,SC,29437,33.1247,-80.4034,3601,2380
Clifton Heights,PA,19018,39.9218,-75.2876,3602,23360
Lancaster,PA,17602,40.0335,-76.2844,3603,164596
Greenwich,OH,44837,41.0407,-82.5133,3604,4514
Saint Marys,PA,15857,41.4289,-78.5505,3605,13212
Plano,TX,75094,33.0148,-96.6189,3606,278067
Anacoco,LA,71403,31.2149,-93.3829,3607,4584
Bradford,PA,16701,41.9547,-78.654,3608,17980
Dallas,TX,75225,32.8628,-96.7918,3609,1263321
Madison,MS,39110,32.4671,-90.1087,3610,36143
Bowie,MD,20720,38.9885,-76.791,3611,95216
West Jordan,UT,84084,40.6254,-111.9677,3612,113582
Crosslake,MN,56442,46.6773,-94.1128,3613,2381
Reno,NV,89503,39.5354,-119.8374,3614,276896
Irving,TX,75061,32.8267,-96.9633,3615,217883
Bismarck,AR,71929,34.311,-93.1872,3616,4487
Columbia,MO,65201,38.9382,-92.3049,3617,139474
Swampscott,MA,1907,42.4746,-70.9098,3618,14027
Oxford,CT,6478,41.4202,-73.1296,3619,12683
Clatskanie,OR,97016,46.0665,-123.2059,3620,6083
Warsaw,MO,65355,38.2502,-93.3373,3621,10519
Redwood Valley,CA,95470,39.2779,-123.2243,3622,6032
Leland,NC,28451,34.268,-78.0578,3623,27112
Miami,FL,33142,25.813,-80.232,3624,1737737
Ventnor City,NJ,8406,39.346,-74.4723,3625,10650
Kalkaska,MI,49646,44.7355,-85.1207,3626,8229
Wallace,NC,28466,34.7542,-77.9429,3627,10103
Van,TX,75790,32.5283,-95.6545,3628,4203
Villas,NJ,8251,39.0219,-74.9354,3629,10364
Lexington,KY,40517,37.9849,-84.4816,3630,296965
Rochdale,MA,1542,42.1997,-71.9069,3631,2202
Greenville,NC,27834,35.6192,-77.3975,3632,108695
Ithaca,MI,48847,43.2828,-84.6088,3633,6041
Knoxville,TN,37922,35.858,-84.1194,3634,391389
Danbury,CT,6811,41.424,-73.4716,3635,80882
Fredonia,KY,42411,37.213,-88.0112,3636,1656
Bettendorf,IA,52722,41.5509,-90.4942,3637,34754
Bronx,NY,10462,40.8434,-73.8602,3638,1382480
Texarkana,TX,75501,33.4113,-94.1774,3639,60677
Cupertino,CA,95014,37.318,-122.0449,3640,60717
West Bridgewater,MA,2379,42.0255,-71.0161,3641,6916
Walled Lake,MI,48390,42.5582,-83.4773,3642,22898
Dickson City,PA,18519,41.4623,-75.6243,3643,5104
Bakersfield,CA,93301,35.3866,-119.0171,3644,520197
Patchogue,NY,11772,40.7609,-72.9871,3645,44837
Moselle,MS,39459,31.4836,-89.3206,3646,3677
Fayetteville,GA,30215,33.3943,-84.4738,3647,62578
Guilford,CT,6437,41.3154,-72.6968,3648,22375
Bronx,NY,10472,40.8295,-73.8716,3649,1382480
Lebanon,TN,37087,36.2098,-86.3024,3650,54054
Wexford,PA,15090,40.612,-80.0649,3651,21202
Phoenix,AZ,85003,33.4511,-112.0774,3652,1312922
New Castle,DE,19720,39.5929,-75.6515,3653,59250
Roseau,MN,56751,48.7048,-95.7504,3654,5575
Fords,NJ,8863,40.5392,-74.3117,3655,12320
Windsor,OH,44099,41.5623,-80.9667,3656,2314
Purchase,NY,10577,41.0384,-73.7156,3657,6552
Georgetown,KY,40324,38.2117,-84.5562,3658,41342
Forest Grove,OR,97116,45.5981,-123.1818,3659,24104
Blanchard,OK,73010,35.1192,-97.6401,3660,17563
Brighton,CO,80601,39.943,-104.7866,3661,73471
Richmond,VA,23220,37.5498,-77.4588,3662,536907
New York City,NY,10003,40.7313,-73.9892,3663,1577385
Tavernier,FL,33070,25.0108,-80.5218,3664,5344
Kansas City,KS,66106,39.0694,-94.7178,3665,150224
Logan,UT,84321,41.747,-111.8226,3666,64183
Cedarville,OH,45314,39.7484,-83.8013,3667,5916
Muskogee,OK,74401,35.7058,-95.5002,3668,48185
Staten Island,NY,10310,40.6324,-74.1172,3669,468730
Wonder Lake,IL,60097,42.3849,-88.3534,3670,11250
Fillmore,UT,84631,38.9805,-112.3313,3671,3067
Orlando,FL,32822,28.4944,-81.2902,3672,878243
Oakland,CA,94610,37.8126,-122.2443,3673,381459
Paulsboro,NJ,8066,39.8312,-75.2242,3674,8437
Blossburg,PA,16912,41.6698,-77.0797,3675,1776
Standish,ME,4084,43.8142,-70.4807,3676,8088
Oklahoma City,OK,73120,35.5835,-97.5638,3677,640470
Chicago,IL,60618,41.9464,-87.7042,3678,2680484
Hernando,FL,34442,28.9223,-82.39,3679,14568
Yadkinville,NC,27055,36.1277,-80.653,3680,14200
Tallahassee,FL,32312,30.5185,-84.2627,3681,245317
Spencer,NE,68777,42.8849,-98.7059,3682,774
Mc Lean,VA,22102,38.953,-77.2295,3683,51872
Andover,CT,6232,41.7332,-72.3767,3684,3297
Farmington,NM,87402,36.7685,-108.1478,3685,57780
Pleasant Hill,CA,94523,37.954,-122.0737,3686,33569
Wichita,KS,67220,37.7667,-97.2805,3687,409656
Saint Paul,MN,55106,44.9684,-93.0488,3688,753116
Memphis,TN,38118,35.0514,-89.9265,3689,697385
Houston,TX,77076,29.858,-95.3834,3690,2906700
Mountville,PA,17554,40.0427,-76.4277,3691,7525
Indiantown,FL,34956,27.0615,-80.4803,3692,9874
Portland,OR,97220,45.5411,-122.5566,3693,841711
Madison,WI,53714,43.0977,-89.3118,3694,272940
Indianapolis,IN,46222,39.789,-86.2136,3695,910148
San Diego,CA,92122,32.8577,-117.2115,3696,1241364
Silver Spring,MD,20901,39.0191,-77.0076,3697,282095
Ridgefield Park,NJ,7660,40.8562,-74.023,3698,12729
Griffin,GA,30224,33.2404,-84.2734,3699,61966
Independence,MO,64058,39.1412,-94.3515,3700,123373
Howell,MI,48843,42.6159,-83.9248,3701,57683
Ridgely,MD,21660,38.9568,-75.8848,3702,4063
San Francisco,CA,94116,37.7441,-122.4863,3703,805301
Delcambre,LA,70528,29.9474,-91.9889,3704,2333
Stockbridge,GA,30281,33.5633,-84.2165,3705,66140
Philadelphia,PA,19152,40.0606,-75.0471,3706,1526206
Frankfort,NY,13340,43.044,-75.1072,3707,8205
Carrollton,GA,30116,33.6045,-85.0499,3708,59825
Los Angeles,CA,90063,34.0451,-118.1859,3709,2383912
Richmond,TX,77406,29.6436,-95.798,3710,97598
Madison,WI,53703,43.0775,-89.3831,3711,272940
Kansas City,MO,64113,39.0123,-94.5938,3712,545147
Weston,CT,6883,41.2195,-73.3715,3713,10179
Half Moon Bay,CA,94019,37.4791,-122.4459,3714,18424
Canutillo,TX,79835,31.9344,-106.5929,3715,12690
Murrells Inlet,SC,29576,33.5507,-79.0528,3716,24446
Las Vegas,NV,89144,36.1781,-115.3184,3717,1417793
Scottsdale,AZ,85255,33.6968,-111.8892,3718,268597
Mc Dermitt,NV,89421,41.9708,-117.6737,3719,634
Savannah,GA,31419,31.9959,-81.2358,3720,236823
Bronx,NY,10451,40.8222,-73.9217,3721,1382480
Tyrone,GA,30290,33.4719,-84.5914,3722,8286
Kingsville,OH,44048,41.8723,-80.6601,3723,2565
Corrales,NM,87048,35.2339,-106.62,3724,8682
Redford,MI,48240,42.4264,-83.3017,3725,53246
East Saint Louis,IL,62207,38.587,-90.1278,3726,58304
Wilmington,CA,90744,33.7855,-118.2645,3727,53815
Winchester,VA,22602,39.1501,-78.269,3728,70166
Menifee,CA,92584,33.6647,-117.1743,3729,43400
Cumming,GA,30041,34.2037,-84.1031,3730,129584
Chicago,IL,60649,41.762,-87.5703,3731,2680484
Seymour,WI,54165,44.5091,-88.3172,3732,7539
Martin,SD,57551,43.1722,-101.7341,3733,2279
The Dalles,OR,97058,45.5995,-121.1905,3734,19838
Laurel,MD,20707,39.1077,-76.872,3735,102149
Elmwood Park,NJ,7407,40.9069,-74.1209,3736,19403
Lewisville,NC,27023,36.0967,-80.4206,3737,11873
Miami,FL,33184,25.7574,-80.403,3738,1737737
Oxnard,CA,93033,34.1685,-119.1717,3739,211523
San Antonio,TX,78210,29.3977,-98.4658,3740,1595797
Palatka,FL,32177,29.6577,-81.6595,3741,27132
Mckinleyville,CA,95519,40.9465,-124.0834,3742,17432
Cleveland,OH,44110,41.5636,-81.5733,3743,769341
Lyndon,KS,66451,38.6356,-95.6802,3744,1793
Anniston,AL,36206,33.7191,-85.8389,3745,52019
Hollywood,FL,33019,26.007,-80.1219,3746,420284
Miami,FL,33194,25.5584,-80.4582,3747,1737737
Millinocket,ME,4462,45.6596,-68.7101,3748,4835
Ocean Isle Beach,NC,28469,33.8913,-78.4298,3749,5839
Littleton,CO,80124,39.5506,-104.8972,3750,320420
Oceanside,NY,11572,40.6362,-73.6375,3751,30574
Deer River,MN,56636,47.3829,-93.8498,3752,5137
Staunton,VA,24401,38.1574,-79.0651,3753,35499
Commack,NY,11725,40.843,-73.2799,3754,29150
Manor,TX,78653,30.3388,-97.5323,3755,16375
Middletown,OH,45042,39.5321,-84.3896,3756,79273
Pittsford,NY,14534,43.0695,-77.5141,3757,31426
California,MD,20619,38.3006,-76.5312,3758,10503
Milwaukee,WI,53220,42.9559,-87.9933,3759,817312
Mackinaw,IL,61755,40.5396,-89.3458,3760,4669
Maplewood,NJ,7040,40.7279,-74.2656,3761,23876
Edison,NJ,8837,40.5325,-74.3375,3762,100058
Kennedale,TX,76060,32.6432,-97.2139,3763,6764
Cleveland,TN,37323,35.1361,-84.8457,3764,88774
Mitchell,SD,57301,43.6959,-98.0864,3765,18375
Chicago,IL,60619,41.7458,-87.6054,3766,2680484
Saint Paul,MN,55102,44.9372,-93.1209,3767,753116
Plano,TX,75023,33.055,-96.7365,3768,278067
Saint Paul,MN,55124,44.7497,-93.2029,3769,753116
Scotts Valley,CA,95066,37.0597,-122.0152,3770,14749
Oregon City,OR,97045,45.3377,-122.57,3771,51359
Largo,FL,33774,27.8839,-82.8265,3772,121061
Monticello,UT,84535,37.9217,-109.3153,3773,2601
Mannford,OK,74044,36.0927,-96.3576,3774,7406
Ridgewood,NY,11385,40.7036,-73.8961,3775,98592
Flint,MI,48507,42.9821,-83.734,3776,162969
Morning Sun,IA,52640,41.0984,-91.2581,3777,1447
Fort Walton Beach,FL,32547,30.4487,-86.6254,3778,51828
Nashport,OH,43830,40.0386,-82.0998,3779,6158
Radcliff,KY,40160,37.8267,-85.9404,3780,23574
Milton,FL,32570,30.6604,-87.0473,3781,83284
Pittsburgh,PA,15236,40.3351,-79.9832,3782,687276
Robbinsville,NC,28771,35.3259,-83.7888,3783,8558
Dallas,TX,75237,32.659,-96.8765,3784,1263321
Las Vegas,NV,89102,36.1433,-115.2004,3785,1417793
Rockville,MD,20851,39.0763,-77.1234,3786,130569
Kelso,WA,98626,46.1485,-122.887,3787,24523
Navarre,FL,32566,30.4212,-86.8926,3788,33671
Herndon,KY,42236,36.7085,-87.6082,3789,929
Athens,GA,30601,33.9761,-83.3632,3790,116272
Middletown,NJ,7748,40.3944,-74.1157,3791,28030
El Paso,TX,79925,31.7814,-106.3613,3792,749635
Tyler,TX,75703,32.2768,-95.3031,3793,144160
Enon,OH,45323,39.8663,-83.9385,3794,5019
Toledo,OH,43611,41.7045,-83.4892,3795,316948
Milwaukee,WI,53224,43.1594,-88.0327,3796,817312
Arvada,CO,80004,39.8141,-105.1177,3797,122111
Hamden,CT,6517,41.3484,-72.9117,3798,60966
Livingston,MT,59047,45.6546,-110.5609,3799,11880
Atlanta,GA,30319,33.8687,-84.3351,3800,900273
Irvine,CA,92612,33.6607,-117.8264,3801,212569
Garden Grove,CA,92840,33.7869,-117.9273,3802,172782
Tallahassee,FL,32310,30.3991,-84.3298,3803,245317
Highland Park,MI,48203,42.4212,-83.1009,3804,28409
Springfield,OR,97477,44.0611,-123.0153,3805,73885
Webster,NY,14580,43.2196,-77.4616,3806,50587
Albuquerque,NM,87111,35.1347,-106.5222,3807,641349
Santa Clara,CA,95054,37.3924,-121.9623,3808,115820
Searsport,ME,4974,44.4877,-68.9311,3809,2611
Benson,AZ,85602,31.9883,-110.2941,3810,9464
Freeport,IL,61032,42.2991,-89.6345,3811,31651
Allen,TX,75013,33.1186,-96.6773,3812,93487
West Chazy,NY,12992,44.797,-73.5112,3813,4778
Leland,MS,38756,33.3985,-90.8839,3814,6462
Little Chute,WI,54140,44.2842,-88.312,3815,8533
Elko,NV,89801,40.9056,-115.5344,3816,23298
Denver,CO,80247,39.6971,-104.8819,3817,990452
Chetek,WI,54728,45.317,-91.6542,3818,6139
Grand Cane,LA,71032,32.105,-93.7941,3819,2164
Union City,PA,16438,41.8939,-79.8455,3820,8083
Claxton,GA,30417,32.165,-81.908,3821,11090
New Lenox,IL,60451,41.5067,-87.9631,3822,34063
Valley Village,CA,91607,34.1672,-118.3989,3823,27927
San Jose,CA,95131,37.3864,-121.88,3824,973849
Durham,NC,27701,35.9967,-78.8966,3825,256789
Milltown,NJ,8850,40.4493,-74.439,3826,8281
Spring,TX,77379,30.0377,-95.5326,3827,316665
Fairfax,VA,22033,38.8776,-77.3885,3828,151929
Sylvania,OH,43560,41.708,-83.7068,3829,32226
Beverly Hills,CA,90212,34.0619,-118.3995,3830,41730
Goodyear,AZ,85338,33.4368,-112.3834,3831,67037
Garden City,MI,48135,42.3242,-83.3402,3832,27665
Seattle,WA,98155,47.7559,-122.3003,3833,837792
Searchlight,NV,89046,35.5132,-114.8866,3834,660
Mineola,NY,11501,40.7469,-73.6398,3835,19148
Norwood,MA,2062,42.1868,-71.2033,3836,28602
Fargo,ND,58104,46.7932,-96.8397,3837,107957
Los Angeles,CA,90023,34.0245,-118.1975,3838,2383912
Schellsburg,PA,15559,40.0487,-78.6482,3839,1968
Juneau,AK,99801,58.3628,-134.5294,3840,29164
Minerva,OH,44657,40.742,-81.1031,3841,10334
Allerton,IL,61810,39.9188,-87.9312,3842,361
Vista,CA,92081,33.1644,-117.2403,3843,112033
Lawton,OK,73501,34.5915,-98.3698,3844,93591
Derry,NH,3038,42.8874,-71.302,3845,33269
Kunkletown,PA,18058,40.8999,-75.476,3846,9464
Miami,FL,33168,25.8902,-80.2101,3847,1737737
Julian,CA,92036,33.0534,-116.5658,3848,3440
Miami,FL,33189,25.573,-80.3374,3849,1737737
Rockville,MD,20852,39.0496,-77.1204,3850,130569
Chambersburg,PA,17202,39.9072,-77.636,3851,55493
Albany,NY,12205,42.7198,-73.8207,3852,151022
Savannah,GA,31406,31.989,-81.0979,3853,236823
Sioux City,IA,51103,42.5068,-96.4295,3854,85884
Babylon,NY,11702,40.6642,-73.341,3855,14498
San Diego,CA,92110,32.7635,-117.2028,3856,1241364
Mound,MN,55364,44.9382,-93.6561,3857,14353
Danville,CA,94506,37.8321,-121.9167,3858,53554
Valdosta,GA,31606,30.7989,-83.1891,3859,94325
Jamaica,NY,11433,40.6969,-73.7877,3860,224445
Haines City,FL,33844,28.0758,-81.5929,3861,33804
Johnston,IA,50131,41.673,-93.7028,3862,17499
Seminole,TX,79360,32.721,-102.6828,3863,13574
Fort Lauderdale,FL,33351,26.1793,-80.2746,3864,711693
Bloomington,IL,61705,40.44,-89.067,3865,84349
Durham,NC,27705,36.0218,-78.9478,3866,256789
Amarillo,TX,79107,35.2309,-101.806,3867,220580
Orlando,FL,32832,28.3774,-81.1888,3868,878243
Brooksville,FL,34613,28.5466,-82.5213,3869,64191
Montclair,CA,91763,34.0733,-117.6987,3870,36375
Slidell,LA,70458,30.2784,-89.7712,3871,84991
Lehigh Acres,FL,33976,26.5952,-81.6849,3872,84918
Fitchburg,MA,1420,42.5796,-71.8031,3873,40337
Bronx,NY,10461,40.8465,-73.841,3874,1382480
Licking,MO,65542,37.5091,-91.8556,3875,6776
Tempe,AZ,85283,33.3665,-111.9312,3876,167311
Sterling,CO,80751,40.6306,-103.2212,3877,18857
Oakland,CA,94605,37.7641,-122.1633,3878,381459
Evergreen Park,IL,60805,41.722,-87.7024,3879,19852
Seattle,WA,98115,47.6849,-122.2968,3880,837792
Brandon,MS,39047,32.3886,-89.9584,3881,68737
Mattapan,MA,2126,42.2739,-71.0939,3882,25562
Naples,FL,34116,26.1873,-81.711,3883,276002
Bronx,NY,10473,40.8194,-73.8606,3884,1382480
Philadelphia,PA,19111,40.0596,-75.0818,3885,1526206
Clearville,PA,15535,39.8533,-78.4392,3886,2203
Lehigh Acres,FL,33973,26.602,-81.7311,3887,84918
Royal Oak,MI,48067,42.4906,-83.1366,3888,57256
Hazen,ND,58545,47.3271,-101.6107,3889,3461
Shawnee Mission,KS,66224,38.8591,-94.6314,3890,370212
Statesboro,GA,30458,32.4408,-81.774,3891,54956
Petal,MS,39465,31.3472,-89.2222,3892,21386
North,SC,29112,33.6211,-81.0601,3893,4712
Rosedale,MD,21237,39.3361,-76.5014,3894,30059
Troutdale,OR,97060,45.5254,-122.3739,3895,21226
Danville,VA,24541,36.5779,-79.4411,3896,60391
Moulton,AL,35650,34.5058,-87.2224,3897,13971
Salisbury,CT,6068,42.0015,-73.4215,3898,1612
Cleveland,OH,44143,41.5592,-81.4828,3899,769341
Solsberry,IN,47459,39.119,-86.7378,3900,3795
Redmond,OR,97756,44.2767,-121.1896,3901,33554
Portland,OR,97230,45.5472,-122.5001,3902,841711
Geneva,NY,14456,42.8637,-76.9913,3903,20087
Burns,TN,37029,36.0471,-87.3061,3904,5628
Tulsa,OK,74105,36.0948,-95.9655,3905,413574
West Alexandria,OH,45381,39.7259,-84.5352,3906,5509
Morton Grove,IL,60053,42.0431,-87.7899,3907,23260
Manorville,NY,11949,40.8421,-72.8002,3908,14573
Santa Ana,CA,92704,33.7249,-117.909,3909,348131
Orlando,FL,32833,28.5088,-81.0703,3910,878243
Warwick,RI,2888,41.7494,-71.4084,3911,77398
Kodak,TN,37764,35.9722,-83.6171,3912,9258
Bluejacket,OK,74333,36.7975,-95.1018,3913,1221
Miami,FL,33144,25.7626,-80.3096,3914,1737737
Tucson,AZ,85706,32.1392,-110.9451,3915,865276
Fults,IL,62244,38.1797,-90.1974,3916,1156
Lincoln,NE,68502,40.7893,-96.6938,3917,266032
Melissa,TX,75454,33.2841,-96.574,3918,5699
Miles,IA,52064,42.1006,-90.3367,3919,847
Denver,CO,80214,39.7436,-105.0643,3920,990452
